Voltage, ChA, Run #1
Time ( s )	Voltage ( V )
154.4000	0.007
154.5000	0.006
154.6000	0.006
154.7000	0.008
154.8000	0.007
154.9000	0.004
155.0000	0.010
155.1000	0.003
155.2000	0.009
155.3000	0.010
155.4000	0.012
155.5000	0.006
155.6000	0.009
155.7000	0.008
155.8000	0.008
155.9000	0.006
156.0000	0.007
156.1000	0.008
156.2000	0.008
156.3000	0.005
156.4000	0.009
156.5000	0.004
156.6000	0.006
156.7000	0.006
156.8000	0.007
156.9000	0.008
157.0000	0.006
157.1000	0.003
157.2000	0.006
157.3000	0.004
157.4000	0.004
157.5000	7.324E-4
157.6000	0.004
157.7000	0.005
157.8000	0.004
157.9000	0.002
158.0000	0.005
158.1000	0.003
158.2000	0.003
158.3000	0.004
158.4000	0.002
158.5000	6.714E-4
158.6000	0.002
158.7000	-9.766E-4
158.8000	0.002
158.9000	3.662E-4
159.0000	0.002
159.1000	6.714E-4
159.2000	1.221E-4
159.3000	-0.001
159.4000	1.831E-4
159.5000	-0.002
159.6000	-0.002
159.7000	-6.714E-4
159.8000	-0.001
159.9000	-0.003
160.0000	-0.004
160.1000	-0.003
160.2000	-0.003
160.3000	-0.004
160.4000	-0.004
160.5000	-0.004
160.6000	-0.006
160.7000	-0.003
160.8000	-0.003
160.9000	-0.007
161.0000	-0.003
161.1000	-2.441E-4
161.2000	-0.005
161.3000	-0.007
161.4000	-0.005
161.5000	-0.004
161.6000	-0.003
161.7000	-0.005
161.8000	-0.003
161.9000	-0.006
162.0000	-0.006
162.1000	-0.002
162.2000	-0.006
162.3000	-0.005
162.4000	-0.004
162.5000	-0.003
162.6000	-0.004
162.7000	-0.003
162.8000	-0.003
162.9000	-0.002
163.0000	-0.004
163.1000	-0.002
163.2000	-0.004
163.3000	-0.003
163.4000	-0.002
163.5000	8.545E-4
163.6000	-0.002
163.7000	-0.001
163.8000	5.493E-4
163.9000	-3.052E-4
164.0000	-0.004
164.1000	3.662E-4
164.2000	-0.002
164.3000	-0.001
164.4000	-0.001
164.5000	0.001
164.6000	-0.002
164.7000	0.002
164.8000	0.001
164.9000	0.002
165.0000	-0.004
165.1000	0.003
165.2000	0.004
165.3000	0.001
165.4000	0.002
165.5000	0.004
165.6000	0.001
165.7000	0.003
165.8000	0.006
165.9000	0.002
166.0000	0.002
166.1000	0.005
166.2000	0.005
166.3000	0.003
166.4000	0.004
166.5000	0.006
166.6000	0.003
166.7000	0.007
166.8000	0.005
166.9000	0.007
167.0000	0.005
167.1000	0.006
167.2000	0.007
167.3000	0.005
167.4000	0.008
167.5000	0.011
167.6000	0.007
167.7000	0.006
167.8000	0.009
167.9000	0.007
168.0000	0.005
168.1000	0.009
168.2000	0.008
168.3000	0.006
168.4000	0.009
168.5000	0.010
168.6000	0.008
168.7000	0.009
168.8000	0.009
168.9000	0.007
169.0000	0.005
169.1000	0.007
169.2000	0.008
169.3000	0.007
169.4000	0.007
169.5000	0.009
169.6000	0.007
169.7000	0.009
169.8000	0.008
169.9000	0.004
170.0000	0.006
170.1000	0.007
170.2000	0.009
170.3000	0.006
170.4000	0.009
170.5000	0.007
170.6000	0.006
170.7000	0.006
170.8000	0.008
170.9000	0.006
171.0000	0.003
171.1000	0.007
171.2000	0.004
171.3000	0.005
171.4000	0.007
171.5000	0.007
171.6000	0.004
171.7000	0.006
171.8000	0.004
171.9000	0.006
172.0000	-6.714E-4
172.1000	0.003
172.2000	0.002
172.3000	0.004
172.4000	0.002
172.5000	0.003
172.6000	6.104E-5
172.7000	9.766E-4
172.8000	0.001
172.9000	0.003
173.0000	-7.935E-4
173.1000	0.001
173.2000	0.003
173.3000	0.003
173.4000	-1.831E-4
173.5000	0.003
173.6000	0.003
173.7000	-3.052E-4
173.8000	7.935E-4
173.9000	-3.662E-4
174.0000	-4.273E-4
174.1000	0.002
174.2000	4.273E-4
174.3000	0.001
174.4000	1.221E-4
174.5000	0.001
174.6000	0.002
174.7000	-0.001
174.8000	-1.831E-4
174.9000	0.003
175.0000	0.001
175.1000	9.156E-4
175.2000	-0.001
175.3000	6.104E-4
175.4000	0.001
175.5000	0.001
175.6000	9.156E-4
175.7000	-0.001
175.8000	-0.002
175.9000	0.002
176.0000	6.104E-5
176.1000	-0.003
176.2000	7.935E-4
176.3000	3.662E-4
176.4000	-6.104E-4
176.5000	1.221E-4
176.6000	0.002
176.7000	-8.545E-4
176.8000	0.002
176.9000	-6.714E-4
177.0000	-6.104E-4
177.1000	-0.004
177.2000	0.002
177.3000	-3.662E-4
177.4000	-0.003
177.5000	6.714E-4
177.6000	0.001
177.7000	-0.001
177.8000	9.766E-4
177.9000	6.104E-5
178.0000	-0.003
178.1000	0.001
178.2000	4.273E-4
178.3000	0.003
178.4000	-0.003
178.5000	0.003
178.6000	0.002
178.7000	-0.003
178.8000	-7.324E-4
178.9000	0.004
179.0000	3.662E-4
179.1000	-6.104E-4
179.2000	0.003
179.3000	0.002
179.4000	0.002
179.5000	1.221E-4
179.6000	0.002
179.7000	0.002
179.8000	-1.831E-4
179.9000	0.003
180.0000	0.004
180.1000	-8.545E-4
180.2000	0.002
180.3000	3.662E-4
180.4000	0.001
180.5000	-1.831E-4
180.6000	0.003
180.7000	0.004
180.8000	0.003
180.9000	0.002
181.0000	0.002
181.1000	0.002
181.2000	0.006
181.3000	0.003
181.4000	7.935E-4
181.5000	0.003
181.6000	0.007
181.7000	0.002
181.8000	0.003
181.9000	0.006
182.0000	0.005
182.1000	0.004
182.2000	0.002
182.3000	0.003
182.4000	0.007
182.5000	0.003
182.6000	0.005
182.7000	0.007
182.8000	0.002
182.9000	0.008
183.0000	0.004
183.1000	0.004
183.2000	0.004
183.3000	0.005
183.4000	0.002
183.5000	0.005
183.6000	0.002
183.7000	0.005
183.8000	0.003
183.9000	0.003
184.0000	0.005
184.1000	0.003
184.2000	0.004
184.3000	0.008
184.4000	0.004
184.5000	7.324E-4
184.6000	0.001
184.7000	0.003
184.8000	0.007
184.9000	7.935E-4
185.0000	0.004
185.1000	0.002
185.2000	4.883E-4
185.3000	0.002
185.4000	0.002
185.5000	0.002
185.6000	0.005
185.7000	8.545E-4
185.8000	0.001
185.9000	4.273E-4
186.0000	0.001
186.1000	0.003
186.2000	-0.002
186.3000	0.002
186.4000	9.766E-4
186.5000	4.273E-4
186.6000	-0.002
186.7000	0.002
186.8000	4.273E-4
186.9000	0.004
187.0000	0.002
187.1000	-1.221E-4
187.2000	-0.003
187.3000	0.002
187.4000	-0.002
187.5000	0.002
187.6000	-0.001
187.7000	0.003
187.8000	-0.004
187.9000	-3.052E-4
188.0000	0.003
188.1000	-9.156E-4
188.2000	-0.003
188.3000	0.001
188.4000	-0.002
188.5000	-6.714E-4
188.6000	-0.002
188.7000	0.003
188.8000	-0.003
188.9000	0.002
189.0000	-0.004
189.1000	0.001
189.2000	-0.003
189.3000	-3.052E-4
189.4000	-0.003
189.5000	-7.324E-4
189.6000	-0.002
189.7000	0.002
189.8000	-0.006
189.9000	0.003
190.0000	-3.052E-4
190.1000	-3.662E-4
190.2000	-0.004
190.3000	0.003
190.4000	-0.002
190.5000	0.005
190.6000	2.441E-4
190.7000	0.002
190.8000	-0.003
190.9000	0.002
191.0000	-1.221E-4
191.1000	-1.831E-4
191.2000	-0.003
191.3000	0.003
191.4000	-6.104E-4
191.5000	-7.324E-4
191.6000	-0.002
191.7000	0.002
191.8000	-1.831E-4
191.9000	-0.001
192.0000	-0.001
192.1000	0.003
192.2000	-0.002
192.3000	0.003
192.4000	3.052E-4
192.5000	0.001
192.6000	0.001
192.7000	0.002
192.8000	7.935E-4
192.9000	0.002
193.0000	0.002
193.1000	0.004
193.2000	0.002
193.3000	0.003
193.4000	0.003
193.5000	0.002
193.6000	0.006
193.7000	0.005
193.8000	0.004
193.9000	0.003
194.0000	0.007
194.1000	0.004
194.2000	0.004
194.3000	0.005
194.4000	0.006
194.5000	0.006
194.6000	0.004
194.7000	0.004
194.8000	0.003
194.9000	0.006
195.0000	0.007
195.1000	0.006
195.2000	0.006
195.3000	0.006
195.4000	0.003
195.5000	0.006
195.6000	0.004
195.7000	0.006
195.8000	0.006
195.9000	0.004
196.0000	0.003
196.1000	0.006
196.2000	0.004
196.3000	0.004
196.4000	0.007
196.5000	0.005
196.6000	0.002
196.7000	0.002
196.8000	0.002
196.9000	0.002
197.0000	0.002
197.1000	0.003
197.2000	0.002
197.3000	0.001
197.4000	0.003
197.5000	0.003
197.6000	-0.001
197.7000	0.001
197.8000	0.004
197.9000	0.002
198.0000	7.935E-4
198.1000	0.002
198.2000	8.545E-4
198.3000	-0.003
198.4000	9.766E-4
198.5000	-6.714E-4
198.6000	-1.831E-4
198.7000	0.002
198.8000	8.545E-4
198.9000	-6.104E-4
199.0000	-0.003
199.1000	-9.156E-4
199.2000	6.104E-5
199.3000	-0.004
199.4000	-0.002
199.5000	5.493E-4
199.6000	-0.002
199.7000	-0.002
199.8000	0.002
199.9000	-0.004
200.0000	-0.001
200.1000	9.766E-4
200.2000	9.156E-4
200.3000	-0.003
200.4000	-0.006
200.5000	-0.002
200.6000	-0.001
200.7000	-0.005
200.8000	0.002
200.9000	-0.003
201.0000	-0.006
201.1000	-6.714E-4
201.2000	-0.004
201.3000	-0.005
201.4000	-4.883E-4
201.5000	-0.004
201.6000	-0.002
201.7000	-0.002
201.8000	-0.004
201.9000	-0.005
202.0000	-0.005
202.1000	-4.273E-4
202.2000	-0.004
202.3000	-0.006
202.4000	-0.004
202.5000	-0.003
202.6000	-0.005
202.7000	-0.004
202.8000	-0.001
202.9000	-0.004
203.0000	-0.005
203.1000	-0.004
203.2000	-0.004
203.3000	-0.004
203.4000	-0.004
203.5000	-0.004
203.6000	-0.004
203.7000	-0.003
203.8000	-0.002
203.9000	-0.004
204.0000	-0.002
204.1000	-7.324E-4
204.2000	-0.005
204.3000	-0.002
204.4000	-0.002
204.5000	-0.005
204.6000	-6.104E-5
204.7000	-1.831E-4
204.8000	-0.002
204.9000	-6.714E-4
205.0000	-0.001
205.1000	6.714E-4
205.2000	-0.001
205.3000	-7.935E-4
205.4000	-7.935E-4
205.5000	0.002
205.6000	4.273E-4
205.7000	-6.714E-4
205.8000	-6.104E-5
205.9000	0.003
206.0000	1.221E-4
206.1000	0.001
206.2000	1.831E-4
206.3000	7.935E-4
206.4000	0.002
206.5000	0.002
206.6000	0.001
206.7000	0.002
206.8000	0.002
206.9000	5.493E-4
207.0000	0.002
207.1000	0.004
207.2000	0.004
207.3000	0.002
207.4000	9.766E-4
207.5000	0.005
207.6000	0.004
207.7000	0.002
207.8000	0.005
207.9000	0.005
208.0000	0.001
208.1000	0.003
208.2000	0.006
208.3000	0.005
208.4000	0.005
208.5000	0.005
208.6000	0.004
208.7000	0.004
208.8000	0.003
208.9000	0.003
209.0000	0.005
209.1000	0.004
209.2000	0.005
209.3000	0.006
209.4000	0.003
209.5000	0.004
209.6000	0.008
209.7000	0.006
209.8000	0.006
209.9000	0.008
210.0000	0.005
210.1000	0.006
210.2000	0.007
210.3000	0.007
210.4000	0.007
210.5000	0.007
210.6000	0.008
210.7000	0.004
210.8000	0.006
210.9000	0.010
211.0000	0.007
211.1000	0.008
211.2000	0.008
211.3000	0.008
211.4000	0.008
211.5000	0.009
211.6000	0.009
211.7000	0.006
211.8000	0.008
211.9000	0.012
212.0000	0.006
212.1000	0.008
212.2000	0.012
212.3000	0.008
212.4000	0.008
212.5000	0.006
212.6000	0.007
212.7000	0.008
212.8000	0.008
212.9000	0.010
213.0000	0.007
213.1000	0.006
213.2000	0.010
213.3000	0.004
213.4000	0.007
213.5000	0.005
213.6000	0.007
213.7000	0.004
213.8000	0.004
213.9000	0.005
214.0000	0.006
214.1000	0.003
214.2000	0.006
214.3000	0.005
214.4000	-0.001
214.5000	0.005
214.6000	0.001
214.7000	6.714E-4
214.8000	0.004
214.9000	6.104E-5
215.0000	4.273E-4
215.1000	0.002
215.2000	-3.052E-4
215.3000	0.003
215.4000	-9.156E-4
215.5000	6.714E-4
215.6000	0.002
215.7000	-0.002
215.8000	0.002
215.9000	-0.003
216.0000	-0.002
216.1000	-0.002
216.2000	-0.002
216.3000	-0.002
216.4000	-0.003
216.5000	-0.004
216.6000	-0.002
216.7000	-0.004
216.8000	-0.004
216.9000	-0.004
217.0000	-0.006
217.1000	-0.004
217.2000	-0.003
217.3000	-0.006
217.4000	-0.005
217.5000	-0.006
217.6000	-0.006
217.7000	-0.004
217.8000	-0.006
217.9000	-0.004
218.0000	-0.005
218.1000	-0.005
218.2000	-0.005
218.3000	-0.005
218.4000	-0.006
218.5000	-0.004
218.6000	-0.004
218.7000	-0.005
218.8000	-0.006
218.9000	-0.004
219.0000	-0.004
219.1000	-0.005
219.2000	-0.006
219.3000	-0.002
219.4000	-0.005
219.5000	-0.004
219.6000	-0.005
219.7000	-0.005
219.8000	-0.005
219.9000	-0.003
220.0000	-0.002
220.1000	-0.005
220.2000	-0.002
220.3000	-6.714E-4
220.4000	-0.003
220.5000	-0.004
220.6000	4.273E-4
220.7000	-0.002
220.8000	-0.003
220.9000	-0.003
221.0000	-5.493E-4
221.1000	6.104E-5
221.2000	-6.104E-4
221.3000	9.156E-4
221.4000	4.273E-4
221.5000	-0.001
221.6000	0.001
221.7000	0.002
221.8000	7.324E-4
221.9000	0.001
222.0000	0.005
222.1000	8.545E-4
222.2000	0.001
222.3000	0.005
222.4000	0.003
222.5000	0.002
222.6000	0.004
222.7000	0.004
222.8000	0.002
222.9000	0.003
223.0000	0.005
223.1000	0.005
223.2000	0.003
223.3000	0.007
223.4000	0.007
223.5000	0.003
223.6000	0.007
223.7000	0.006
223.8000	0.005
223.9000	0.008
224.0000	0.006
224.1000	0.006
224.2000	0.005
224.3000	0.009
224.4000	0.009
224.5000	0.004
224.6000	0.008
224.7000	0.008
224.8000	0.006
224.9000	0.007
225.0000	0.007
225.1000	0.009
225.2000	0.008
225.3000	0.008
225.4000	0.010
225.5000	0.009
225.6000	0.011
225.7000	0.005
225.8000	0.007
225.9000	0.011
226.0000	0.008
226.1000	0.006
226.2000	0.009
226.3000	0.008
226.4000	0.009
226.5000	0.009
226.6000	0.007
226.7000	0.008
226.8000	0.009
226.9000	0.005
227.0000	0.008
227.1000	0.005
227.2000	0.006
227.3000	0.006
227.4000	0.005
227.5000	0.002
227.6000	0.005
227.7000	0.007
227.8000	0.004
227.9000	0.002
228.0000	0.002
228.1000	0.003
228.2000	0.005
228.3000	0.003
228.4000	0.003
228.5000	0.002
228.6000	9.156E-4
228.7000	0.004
228.8000	1.221E-4
228.9000	0.002
229.0000	-0.001
229.1000	7.324E-4
229.2000	6.104E-5
229.3000	-5.493E-4
229.4000	1.221E-4
229.5000	-4.883E-4
229.6000	-0.004
229.7000	-3.662E-4
229.8000	-8.545E-4
229.9000	-0.003
230.0000	-0.003
230.1000	1.221E-4
230.2000	-0.006
230.3000	-6.714E-4
230.4000	-0.005
230.5000	-0.002
230.6000	-0.004
230.7000	-0.005
230.8000	-0.004
230.9000	-0.004
231.0000	-0.005
231.1000	-0.003
231.2000	-0.003
231.3000	-0.005
231.4000	-0.003
231.5000	-0.006
231.6000	-0.005
231.7000	-0.006
231.8000	-0.006
231.9000	-0.005
232.0000	-0.004
232.1000	-0.008
232.2000	-0.005
232.3000	-0.007
232.4000	-0.005
232.5000	-0.007
232.6000	-0.006
232.7000	-0.004
232.8000	-0.005
232.9000	-0.008
233.0000	-0.005
233.1000	-0.005
233.2000	-0.006
233.3000	-0.007
233.4000	-0.007
233.5000	-0.003
233.6000	-0.010
233.7000	-0.004
233.8000	-0.003
233.9000	-0.010
234.0000	-0.006
234.1000	-0.004
234.2000	-0.006
234.3000	-0.005
234.4000	-0.004
234.5000	-0.005
234.6000	-0.004
234.7000	-0.002
234.8000	-0.004
234.9000	-0.002
235.0000	-0.005
235.1000	2.441E-4
235.2000	-0.001
235.3000	-0.003
235.4000	4.883E-4
235.5000	-8.545E-4
235.6000	-0.001
235.7000	3.052E-4
235.8000	3.662E-4
235.9000	4.273E-4
236.0000	0.002
236.1000	0.003
236.2000	0.003
236.3000	0.005
236.4000	0.006
236.5000	0.005
236.6000	0.002
236.7000	0.005
236.8000	0.009
236.9000	0.006
237.0000	0.007
237.1000	0.008
237.2000	0.008
237.3000	0.008
237.4000	0.012
237.5000	0.011
237.6000	0.009
237.7000	0.011
237.8000	0.012
237.9000	0.008
238.0000	0.009
238.1000	0.017
238.2000	0.006
238.3000	0.010
238.4000	0.012
238.5000	0.010
238.6000	0.006
238.7000	0.009
238.8000	0.012
238.9000	0.013
239.0000	0.008
239.1000	0.014
239.2000	0.011
239.3000	0.009
239.4000	0.011
239.5000	0.010
239.6000	0.008
239.7000	0.012
239.8000	0.009
239.9000	0.010
240.0000	0.011
240.1000	0.006
240.2000	0.011
240.3000	0.005
240.4000	0.008
240.5000	0.010
240.6000	0.006
240.7000	0.006
240.8000	0.007
240.9000	0.006
241.0000	0.006
241.1000	0.006
241.2000	0.005
241.3000	0.006
241.4000	0.005
241.5000	0.003
241.6000	0.005
241.7000	0.004
241.8000	0.005
241.9000	0.003
242.0000	0.001
242.1000	0.002
242.2000	0.003
242.3000	6.714E-4
242.4000	1.221E-4
242.5000	0.001
242.6000	0.002
242.7000	-2.441E-4
242.8000	-0.002
242.9000	0.001
243.0000	-0.001
243.1000	-0.002
243.2000	5.493E-4
243.3000	-8.545E-4
243.4000	-0.002
243.5000	-0.003
243.6000	-6.104E-4
243.7000	-0.005
243.8000	-0.007
243.9000	-0.001
244.0000	-0.004
244.1000	-0.012
244.2000	-0.007
244.3000	-0.004
244.4000	-0.013
244.5000	-0.007
244.6000	-0.003
244.7000	-0.013
244.8000	-0.007
244.9000	-0.011
245.0000	-0.005
245.1000	-0.009
245.2000	-0.009
245.3000	-0.005
245.4000	-0.009
245.5000	-0.007
245.6000	-0.001
245.7000	-0.008
245.8000	-0.006
245.9000	-0.005
246.0000	-0.007
246.1000	-0.005
246.2000	-0.004
246.3000	-0.007
246.4000	-0.005
246.5000	-0.003
246.6000	-0.003
246.7000	-0.005
246.8000	-0.005
246.9000	-0.001
247.0000	-0.002
247.1000	-0.001
247.2000	-0.002
247.3000	-0.003
247.4000	-0.002
247.5000	0.002
247.6000	-0.003
247.7000	4.883E-4
247.8000	0.002
247.9000	-9.766E-4
248.0000	4.273E-4
248.1000	0.004
248.2000	0.003
248.3000	0.003
248.4000	-6.104E-4
248.5000	0.005
248.6000	0.006
248.7000	0.001
248.8000	0.005
248.9000	0.004
249.0000	0.002
249.1000	0.006
249.2000	0.004
249.3000	0.004
249.4000	0.006
249.5000	0.007
249.6000	0.007
249.7000	0.006
249.8000	0.009
249.9000	0.009
250.0000	0.007
250.1000	0.009
250.2000	0.010
250.3000	0.006
250.4000	0.011
250.5000	0.010
250.6000	0.011
250.7000	0.011
250.8000	0.009
250.9000	0.010
251.0000	0.014
251.1000	0.011
251.2000	0.010
251.3000	0.011
251.4000	0.011
251.5000	0.014
251.6000	0.009
251.7000	0.012
251.8000	0.007
251.9000	0.005
252.0000	0.013
252.1000	0.017
252.2000	0.016
252.3000	0.010
252.4000	0.006
252.5000	0.011
252.6000	0.010
252.7000	0.014
252.8000	0.003
252.9000	0.010
253.0000	0.015
253.1000	0.004
253.2000	0.016
253.3000	0.006
253.4000	0.009
253.5000	0.019
253.6000	0.005
253.7000	0.009
253.8000	0.010
253.9000	6.104E-5
254.0000	0.007
254.1000	0.005
254.2000	0.007
254.3000	0.015
254.4000	0.003
254.5000	0.006
254.6000	0.009
254.7000	0.003
254.8000	0.010
254.9000	0.002
255.0000	0.006
255.1000	0.008
255.2000	0.006
255.3000	0.012
255.4000	0.006
255.5000	0.006
255.6000	0.007
255.7000	0.007
255.8000	0.004
255.9000	0.008
256.0000	0.004
256.1000	0.006
256.2000	0.008
256.3000	0.004
256.4000	0.008
256.5000	-0.002
256.6000	-5.493E-4
256.7000	0.005
256.8000	-0.003
256.9000	7.324E-4
257.0000	0.005
257.1000	-0.004
257.2000	6.104E-4
257.3000	0.005
257.4000	-0.003
257.5000	0.001
257.6000	0.002
257.7000	-0.002
257.8000	-3.662E-4
257.9000	-9.156E-4
258.0000	0.002
258.1000	-0.003
258.2000	-0.003
258.3000	-0.003
258.4000	-0.002
258.5000	-0.002
258.6000	-0.002
258.7000	-0.001
258.8000	-0.001
258.9000	-0.004
259.0000	-0.002
259.1000	-0.005
259.2000	-0.004
259.3000	-1.831E-4
259.4000	-0.005
259.5000	-0.002
259.6000	-0.003
259.7000	-0.003
259.8000	-0.005
259.9000	-0.005
260.0000	-0.002
260.1000	-0.004
260.2000	-0.004
260.3000	-0.002
260.4000	-0.003
260.5000	-0.005
260.6000	-9.766E-4
260.7000	-0.004
260.8000	-0.004
260.9000	-0.003
261.0000	-0.004
261.1000	-0.004
261.2000	-7.324E-4
261.3000	-9.156E-4
261.4000	-0.003
261.5000	-0.002
